gene,log2FoldChange,pvalue,padj
GENE_08015,0.1377539188269905,0.5813178230717938,0.5987665167829054
GENE_08016,0.44903426118330625,0.035003007112492525,0.05746676590460109
GENE_08017,0.30742448652605603,0.11013019129907177,0.13965486788327905
GENE_08018,0.41973754635251925,0.029125380122969734,0.05036379063283716
GENE_08019,0.7333756691865672,0.0005652845000987465,0.004442026839885433
GENE_08020,0.613010481219157,0.004743337323166063,0.014804423605387211
GENE_08021,0.4816888248702611,0.023208021880978657,0.0426069797704767
GENE_08022,0.43287381214003595,0.04623950698915199,0.07083257810838234
GENE_08023,0.43877815566539713,0.03186227556735117,0.05376691793343093
GENE_08024,0.45518306309345213,0.052975612960160456,0.07833152884838157
GENE_08025,0.25476947374677117,0.21420546252336042,0.2442201146087794
GENE_08026,0.4855840731379617,0.021803253241906413,0.040837709761952445
GENE_08027,0.26631617440614086,0.22287041763841847,0.2527448601025385
GENE_08028,0.302242766501406,0.13166718271081643,0.1617731695672889
GENE_08029,0.41487645401497275,0.05512095257312233,0.08070417653458613
GENE_08030,0.5716586218787452,0.010128637941026638,0.024085344494465172
GENE_08031,0.3488699619884512,0.0907482280156409,0.12010088408634317
GENE_08032,0.5107161520039618,0.02373839600251777,0.043322632408137204
GENE_08033,0.6670250693199513,0.003301493288849676,0.011816368249283022
GENE_08034,0.36186915296036126,0.05348521324625971,0.07888674520097302
GENE_08035,0.4712869924966494,0.05770336003668865,0.08366443386499732
GENE_08036,0.26063990171238416,0.1838400790761493,0.2143907627710196
GENE_08037,0.3939362169103502,0.0590107861439184,0.0851462746988753
GENE_08038,0.4235191013843984,0.03709336089785592,0.0599634026800128
GENE_08039,0.3141038707946908,0.1112118761622653,0.1407567094826798
GENE_08040,0.8072338834370116,0.00022769191474124293,0.002751312195075464
GENE_08041,0.6739311687733025,0.002825803579489644,0.010818543566193125
GENE_08042,0.6744297458842059,0.001809362252086546,0.008465093118639733
GENE_08043,0.5406082490073629,0.0051381117243953,0.015574755151243708
GENE_08044,0.5480578695278231,0.0071620000024849,0.01914461374628415
GENE_08045,0.18499085862250642,0.36233713631526465,0.38864864991447456
GENE_08046,0.7131230263881374,0.0009989478946350928,0.006086960589241322
GENE_08047,0.5067077708414285,0.018925952555807517,0.03695753281743315
GENE_08048,0.38774854362081523,0.05158215794052833,0.07678201539227202
GENE_08049,0.5551138848503419,0.00797587608598126,0.020614825758545514
GENE_08050,0.7764159521570013,0.0004992757266454117,0.004173530010673845
GENE_08051,0.3199680241313878,0.13774574743373724,0.1679621356343583
GENE_08052,0.13077960697861002,0.544155939261475,0.5629005268040499
GENE_08053,0.6399755139966299,0.003573582860922211,0.012413714976932328
GENE_08054,0.2604704722181692,0.19618761513159727,0.2263477343926616
GENE_08055,0.3318563923553466,0.10718938733226648,0.13693074518685036
GENE_08056,0.3172527384793682,0.13092645106466058,0.16104114522098473
GENE_08057,-0.14422599329996544,0.4572034695825804,0.4797014684530274
GENE_08058,0.4930906353317317,0.02041432820210807,0.03894377756983607
GENE_08059,0.8395210328546678,0.0002783098947278979,0.0030714071448587578
GENE_08060,0.6728111458195913,0.0034495776432915447,0.012120792843610487
GENE_08061,0.4726681988766206,0.02562151209030086,0.04580996261451968
GENE_08062,0.21188837805549543,0.3219588982867765,0.34925786691415234
GENE_08063,0.24118230285676923,0.2343500534779386,0.26405639828500127
GENE_08064,0.6263334487483894,0.002204814528827729,0.009442674969806324
GENE_08065,0.924134698440696,4.003641419196199e-05,0.0010020499573384673
GENE_08066,0.44561002810447814,0.041087316853759874,0.06465352770064496
GENE_08067,0.693522794443636,0.001610921997846272,0.007861991204715823
GENE_08068,0.6611240322870353,0.0013096937730226567,0.00700371001616394
GENE_08069,0.42278676132996296,0.039451788193190986,0.0627015069821853
GENE_08070,0.5872384182233432,0.00531694592375376,0.01590471410037021
GENE_08071,0.5899154332661327,0.001426752863993677,0.007346164021413518
GENE_08072,0.515141395447368,0.010178173496539576,0.024176184077291153
GENE_08073,0.16827625177315308,0.42570587433703244,0.44953101830732045
GENE_08074,0.27498838929684144,0.2108901279703934,0.240852133360431
GENE_08075,0.07441148336461634,0.7284499428028548,0.7404451543025562
GENE_08076,0.3843192572794427,0.035434523561603926,0.058032301935152186
GENE_08077,0.6551514368760838,0.001496889509020055,0.007530751309436326
GENE_08078,0.8371541974991663,0.00021856601007573886,0.0026791333265221333
GENE_08079,0.8237826256288816,0.0001938776798537647,0.0025048795846739627
GENE_08080,0.8479963283399128,4.162356314854934e-05,0.0010243420059717406
GENE_08081,0.37572704027400317,0.06620989724148905,0.09320042501834805
GENE_08082,0.42542919409945945,0.05390204080585116,0.07943041785698786
GENE_08083,0.2760226273133046,0.23577072579116676,0.2654477885511898
GENE_08084,0.48357343538685793,0.017077333298169618,0.03444399616411782
GENE_08085,0.3527253130231083,0.09508718530143723,0.12459819482795292
GENE_08086,0.3689181982751455,0.06307458535923904,0.08979866936110342
GENE_08087,0.6487142985191898,0.003687274679360586,0.01264099720965701
GENE_08088,0.33308945261768574,0.1503582589509924,0.1806105212624533
GENE_08089,0.45159274785510206,0.04551768216667533,0.07003017750498297
GENE_08090,0.3887607333915879,0.046460170229267114,0.07107261775931945
GENE_08091,0.4803773430002858,0.045772926748245034,0.07031171543509221
GENE_08092,0.6430465257859108,0.003100332306860404,0.011417530012574693
GENE_08093,0.3045671393989702,0.15595106869562458,0.18607692243840185
GENE_08094,0.3080613045733518,0.17419116429879006,0.20447372261860555
GENE_08095,0.7158848918152376,0.0003498743109082571,0.003440258710995645
GENE_08096,0.16662804231548645,0.4642999713267909,0.4865855914135306
GENE_08097,0.6897644242938954,0.0005737085253290867,0.004478598948704815
GENE_08098,0.5543180250143864,0.01865622737654423,0.036676728984064405
GENE_08099,0.58779625337423,0.008162944911263155,0.020884789654827728
GENE_08100,0.4492155701045695,0.048411186823196166,0.07330585527437336
GENE_08101,0.6554961765187786,0.0003653062565281026,0.0035184823822981917
GENE_08102,0.6878442353985168,0.0014825241151393547,0.00750265240455139
GENE_08103,0.387778125957861,0.0469872779004716,0.07169770382335731
GENE_08104,0.1318963211345725,0.5436186138046736,0.5624028696510176
GENE_08105,0.43442689651931676,0.03678677807371546,0.05964133928942195
GENE_08106,0.4412088164440968,0.03802697602467077,0.06100910640890546
GENE_08107,0.5845810010892887,0.007485275221698152,0.0196877307251398
GENE_08108,0.49968490082383976,0.00740694917899592,0.019553720113505594
GENE_08109,0.5576971725750566,0.0012648555719130285,0.006885441327779142
GENE_08110,0.4211074964457593,0.03755983385039032,0.06045361958858896
GENE_08111,0.8692826787918229,6.56815129617104e-05,0.0013242240516473873
GENE_08112,-0.0005229438565530486,0.9975736990553481,0.9975736990553481
GENE_08113,0.5570981446413832,0.006285022837666284,0.017729260472965542
GENE_08114,0.7336890298125702,0.0006245622012588693,0.004673279766334379
GENE_08115,0.2404525872565042,0.2777710245258362,0.3060163319663283
GENE_08116,0.4702647580744541,0.03877575718971371,0.06188279155715561
GENE_08117,0.12739330425897766,0.547888150546832,0.5664683111526386
GENE_08118,0.7868357235825583,0.0011198165435622482,0.006441879287135375
GENE_08119,0.5560003997705492,0.005104422164332717,0.015529121278773097
GENE_08120,0.66110214931226,0.001811058575533719,0.008465093118639733
GENE_08121,0.5064016723344569,0.007436955216803412,0.01959671993887592
GENE_08122,0.67921132036542,0.0015743423697512048,0.007753413003201978
GENE_08123,0.672125790620969,0.005400732350724482,0.016044956478682357
GENE_08124,0.6543901820082727,0.0009936291902675593,0.006077242753930026
GENE_08125,0.4219991591765808,0.03149041825852714,0.05334646494753031
GENE_08126,0.7052127770688701,0.0009127609719999358,0.00573342319095437
GENE_08127,0.13671837295197875,0.48300141174820843,0.5045455048033097
GENE_08128,0.30754857629662524,0.18548962880398062,0.2160479450788459
GENE_08129,0.514920732130892,0.01665907500286443,0.03392886965960169
GENE_08130,0.5846340585756993,0.0056719544807534075,0.016574969259945668
GENE_08131,0.6212067183870875,0.005048114676386337,0.015423509552051138
GENE_08132,0.4331645036374834,0.03440823144125517,0.05676989183510175
GENE_08133,0.602376981714122,0.007005679414781875,0.018888324116424576
GENE_08134,0.3425551390387751,0.12540832238345084,0.15532365913233942
GENE_08135,0.3364326456885838,0.11345502093593239,0.14308868827838617
GENE_08136,0.5605481090222186,0.01031257935517851,0.024368098665355647
GENE_08137,0.8300367361073349,7.67748137256661e-05,0.0014485813910503037
GENE_08138,0.5940134058197302,0.0038956479282463204,0.013099017916093882
GENE_08139,0.031191522652410875,0.8869011783471992,0.8918061119629956
GENE_08140,0.7235265319810731,0.0004429930905423372,0.003875705079110562
GENE_08141,0.10572951181670298,0.6495409725569737,0.6640165329758473
GENE_08142,0.022389649004894707,0.900876933898718,0.9051310498329328
GENE_08143,0.563624723177921,0.008450568148836232,0.021307534414614804
GENE_08144,0.3028770641753402,0.14888078805486402,0.17913703291404648
GENE_08145,0.559104182821673,0.0013047287243645542,0.006983057987778368
GENE_08146,0.5251835823357567,0.016116672199543866,0.03316187695379397
GENE_08147,0.4464774720081053,0.041922704578224244,0.06566390208292883
GENE_08148,0.4828860984516057,0.012763982536096273,0.02823265325391788
GENE_08149,0.3614273330783977,0.11004505345727714,0.13959793664502998
GENE_08150,0.8802521050524232,8.813565359608557e-05,0.0015886372335620345
GENE_08151,0.17106015471580083,0.3725681357651247,0.39851121592162236
GENE_08152,0.8911007456566367,5.035446908521627e-05,0.0011522761804397313
GENE_08153,0.43126622156879524,0.04768328210137619,0.072521261652997
GENE_08154,0.351991192223851,0.08704360313159583,0.11610457934053064
GENE_08155,0.5922305205800953,0.015678322362671828,0.032574947772017096
GENE_08156,0.7408441861509294,0.0015384438830325783,0.007661573122672203
GENE_08157,0.49834219197121143,0.026994964128868093,0.047618564347976886
GENE_08158,0.8520882835801231,5.956132159707599e-05,0.0012618924067177117
GENE_08159,0.7120032183251723,0.0020466975144832708,0.009104526309978963
GENE_08160,0.6047165558765499,0.005086237611104495,0.015492651876650913
GENE_08161,0.35679576762290655,0.10116268090912876,0.13080253543978376
GENE_08162,0.7235953890759328,0.0009957881897745544,0.006083006657144498
GENE_08163,0.4600269662196519,0.021001925049251025,0.03968172809989263
GENE_08164,0.5046833805017066,0.016488846766129345,0.0336713227815588
GENE_08165,0.5041681045478352,0.008423086440442259,0.02127953341180856
GENE_08166,0.3807631733102328,0.06448299360945886,0.0912710454486325
GENE_08167,0.8017006552146686,0.0010608583739392095,0.0062698908338821215
GENE_08168,0.24427305292032298,0.21249188304778313,0.24245993045160102
GENE_08169,0.20799954384855734,0.38126489621314075,0.4068561479171281
GENE_08170,0.8154386583859115,0.0001495393767683349,0.0021830565951581737
GENE_08171,0.6259123143740872,0.0023206053700624446,0.009705584985622939
GENE_08172,0.29918649921696083,0.16933943629611936,0.1995976501558001
GENE_08173,0.8676843225036928,0.00011334730349066069,0.0018704175493508364
GENE_08174,0.056385102583654145,0.7664011903977538,0.7757303814485448
GENE_08175,0.3543866698176812,0.11950362402967153,0.14924893721702454
GENE_08176,0.4270281411441248,0.05606602065104858,0.08182431501904346
GENE_08177,0.8450061381776806,5.356327762640811e-05,0.0011929460495859268
GENE_08178,0.6138490837790256,0.003795917170697412,0.01287624549083247
GENE_08179,0.701479333265457,0.001032814778156406,0.0061663483373701105
GENE_08180,0.7290936909798988,0.0013604444904508541,0.0071791265986852456
GENE_08181,0.3332979129666427,0.11579498611975042,0.1453797691396741
GENE_08182,0.41469777762314397,0.04125655249668854,0.0648484006549647
GENE_08183,0.7223740113330521,0.001928592334287782,0.008774305433520391
GENE_08184,0.4561392256537413,0.020163020884718368,0.03855999404229942
GENE_08185,0.455420906768329,0.025740446930562547,0.04598972115519483
GENE_08186,0.6009337554038359,0.004856556118110972,0.01501081588001333
GENE_08187,0.48795498284986394,0.01566330278486518,0.03255050454045133
GENE_08188,0.7530191581240828,0.0008432012174540849,0.005496748484055312
GENE_08189,0.49941966419553996,0.03683002853114454,0.0596824315850665
GENE_08190,0.6324980042051953,0.0019479912180799465,0.008838397080062286
GENE_08191,0.5787366216712853,0.003594350263424501,0.012441503161732438
GENE_08192,0.5632216163514432,0.005610921730224233,0.016449492026456267
GENE_08193,0.39311589282652015,0.041400397430585816,0.06504382942747183
GENE_08194,0.42932434630246696,0.046191173711171,0.07079107082171801
GENE_08195,0.35606003254610297,0.11455981099725135,0.1440646104409607
GENE_08196,0.5550489500772979,0.012979750314985694,0.028577169341668193
GENE_08197,0.6411290167779828,0.0020356402478741006,0.009078415346914424
GENE_08198,0.6795847167811457,0.0036869437819557946,0.01264099720965701
GENE_08199,0.2744335704854137,0.19399860694439586,0.22409449802979767
GENE_08200,0.43127089327755375,0.05405000515986764,0.07951446656537994
GENE_08201,0.4764408112864791,0.011575403799957027,0.026409773670903552
GENE_08202,0.13485708898957238,0.4391846001725116,0.46215363587552516
GENE_08203,0.42448198692983485,0.047873795805179094,0.07271232655707639
GENE_08204,0.7302116180928397,0.0012122182508786923,0.006748738574067161
GENE_08205,0.5544826377794028,0.002477394289526923,0.010046638750072612
GENE_08206,0.4572933356466029,0.03148955212229965,0.05334646494753031
GENE_08207,0.4838889346191424,0.026592206782472778,0.04709085670705291
GENE_08208,0.7689089246141227,0.00042640275651635904,0.003790246724589858
GENE_08209,0.34913013412223215,0.08250029834168435,0.11136085203439773
GENE_08210,0.8114955459509154,0.0005505226488235134,0.004386634651980186
GENE_08211,0.7419195668795835,0.0026723772654207957,0.010462527193736004
GENE_08212,0.2121884550214519,0.3317695636647645,0.35886377897757116
GENE_08213,0.31524840918225383,0.12087445446373565,0.15049814085114452
GENE_08214,0.589870399765875,0.005918873298855588,0.017080499589636155
GENE_08215,0.4941201012795986,0.008605788396145394,0.0215629877127171
GENE_08216,0.2782317907779248,0.1957339267127916,0.22591635123821746
GENE_08217,0.37728029985921463,0.057638965053561454,0.08360743407827306
GENE_08218,0.07853028928870032,0.7154043220651156,0.7276284805381567
GENE_08219,0.5963896229171972,0.0014079154489590043,0.007302466021571599
GENE_08220,0.29121640162693563,0.1410699466646316,0.17111832443550654
GENE_08221,0.525648098966272,0.01518117940711685,0.031764759689491384
GENE_08222,0.2043513603602829,0.38707695129012454,0.4127500013756926
GENE_08223,0.3996213048765478,0.049950032499303576,0.07504512094246331
GENE_08224,0.6637135941447267,0.001488480493801534,0.007517578251522899
GENE_08225,0.47912884081497875,0.014472400881349544,0.030726965777812195
GENE_08226,0.0037273097105892106,0.9840914219055301,0.9843867379269081
GENE_08227,0.5937608767138682,0.006296626535383257,0.017743247481627818
GENE_08228,0.36394589903155694,0.07541434247583526,0.1036195966966684
GENE_08229,0.508585306926677,0.026607282420302157,0.04710087169464004
GENE_08230,0.2814384696028913,0.20390951557644107,0.2338948331916048
GENE_08231,0.6375990907154971,0.004085370346570352,0.013460857814070352
GENE_08232,0.48069878286024714,0.018829091317635077,0.036861964208369374
GENE_08233,0.5278771867692562,0.0054486585150356984,0.016125062193062145
GENE_08234,0.49322243663570386,0.006775708218273263,0.01846242021327865
GENE_08235,0.766888173933717,0.0001696048150329049,0.0023233536305877385
GENE_08236,0.39090007106125224,0.08122463685370086,0.11012016927020181
GENE_08237,0.5603241019609264,0.012356573813564078,0.0276186272095755
GENE_08238,0.4483710903868898,0.02780239752462137,0.04869620996790913
GENE_08239,0.49027550434272804,0.02168206176087901,0.040641165437448945
GENE_08240,0.46704685420237535,0.0282084185389186,0.049212174701532795
GENE_08241,0.6446560904529193,0.001373989787507891,0.007201483856478377
GENE_08242,0.21616308565737707,0.3334386775555087,0.36051322040816164
GENE_08243,0.5855278862765276,0.005430575185512455,0.016095362138448296
GENE_08244,0.3087669577313257,0.10980506785542755,0.13939960372658064
GENE_08245,0.7040271639959101,0.0011883750130097582,0.006679180776652634
GENE_08246,0.3577836112327537,0.09358469761532166,0.12312155981492127
GENE_08247,0.8629914055049754,3.0662200367350626e-05,0.0009058387667682207
GENE_08248,0.46728816730869926,0.030309696709898606,0.051891280105972624
GENE_08249,0.5825615935230308,0.014377161875457647,0.030589706117994993
GENE_08250,0.32708499282638126,0.12308284027849407,0.15285996060419035
GENE_08251,0.5712814013541792,0.004048175840022359,0.013395684447459824
GENE_08252,0.7119044395341438,0.003298752908491036,0.011815017580555287
GENE_08253,0.669796203365415,0.0010091439908764483,0.0061132041903117435
GENE_08254,0.5352742998579876,0.010122860621527513,0.02407911660686849
GENE_08255,0.4237970911426503,0.043380807968848044,0.06748725570760429
GENE_08256,0.7298846843481295,0.002340492605157911,0.009749915621662102
GENE_08257,0.20944667005406625,0.3422296491841327,0.3689807538373398
GENE_08258,0.30080773811896666,0.17118113472426177,0.20143696719729556
GENE_08259,0.2742285198790331,0.22678443069101648,0.2565937182250249
GENE_08260,0.6289174336152401,0.010507463781340789,0.024729262841470437
GENE_08261,0.4540819478284872,0.0563924013121358,0.08218047100134793
GENE_08262,0.4844710754741559,0.029228735605233144,0.05048421111752907
GENE_08263,0.6131352465714652,0.00657526976246093,0.018178793924415067
GENE_08264,0.12914591057516223,0.48925445072399587,0.5102246852893898
GENE_08265,0.5721662244783827,0.004271490493053046,0.013877486981978705
GENE_08266,0.8796359745291902,5.485049771423702e-05,0.0012055054442689454
GENE_08267,0.27793998469791337,0.18930803348866854,0.21975466207717098
GENE_08268,0.28612144825689523,0.14048099933954844,0.17063160371620117
GENE_08269,0.6810921567771766,0.0012993297890179856,0.006970653374560008
GENE_08270,0.5273441414019153,0.010402942234097072,0.024529455869127734
GENE_08271,0.20603457133552716,0.28386972791870474,0.3121848981839929
GENE_08272,0.22978934961768616,0.23875569032307725,0.2680840897407111
GENE_08273,0.5454742997582454,0.022232100271504938,0.04129612894044173
GENE_08274,0.7661339684182558,0.00016516389209410523,0.002291107381639905
GENE_08275,0.28328769101944395,0.21665025927035755,0.2464174923457206
GENE_08276,0.5673526158155822,0.0024992015279142014,0.010093705686244755
GENE_08277,0.670068225383913,0.0009304431090884246,0.005811637158578542
GENE_08278,0.46230216757465836,0.030230423754962103,0.05180878107105759
GENE_08279,0.871530863770233,1.9218407612972477e-05,0.0007197905473023399
GENE_08280,0.47527461751351385,0.033406342792019636,0.055649413280059366
GENE_08281,0.9119778033230013,5.95594301702327e-06,0.00043474036620607813
GENE_08282,0.5215847347578118,0.028248297872780385,0.04925596839194487
GENE_08283,0.8796612167877438,0.00011367295389324046,0.001872701052606927
GENE_08284,0.45839581575902333,0.03996735685011096,0.06328955954095165
GENE_08285,0.5659940990788854,0.002133341986759817,0.009304419687290502
GENE_08286,0.6456465795293784,0.0015171480901861835,0.007585740450930917
GENE_08287,0.6087229524790159,0.004070469412464642,0.013429460285267706
GENE_08288,0.20533249613630566,0.3285463731918805,0.3555696679565806
GENE_08289,0.1463586430524284,0.49777166786819005,0.5181343477341418
GENE_08290,0.4546105266936946,0.054745666922050615,0.08027223888863726
GENE_08291,0.269313042354943,0.18630232116930745,0.216908046535461
GENE_08292,0.5276894779400578,0.011537893966754571,0.02637232906686759
GENE_08293,0.9290511733564442,9.719286763028111e-06,0.0005262762788291118
GENE_08294,0.28557123890898595,0.20551809105792787,0.23563184024068778
GENE_08295,0.423239723662995,0.039428733280771136,0.06268479058946126
GENE_08296,0.27756690105943616,0.19112025713823533,0.22133208701590656
GENE_08297,0.56967816296196,0.007141211094127203,0.019121606056898516
GENE_08298,0.802587459702381,6.705048227156572e-05,0.0013383329794723696
GENE_08299,0.4757485232131815,0.013157926501309323,0.028861431237791887
GENE_08300,0.5083298076033991,0.025893593717668965,0.046189071918781605
GENE_08301,0.4496444968340523,0.046379367732863955,0.07097072338617284
GENE_08302,0.7697400483880408,0.0010692803635338351,0.006282493322760489
GENE_08303,0.4356407436623675,0.028778365388945275,0.0499537673823039
GENE_08304,0.529468212138493,0.016691808375571066,0.03396095295131448
GENE_08305,0.19974646236305915,0.42348655000161695,0.4474237189663148
GENE_08306,0.4162862453860283,0.07625066781404677,0.10461060202228943
GENE_08307,0.38699813278493256,0.0369306277795276,0.059826061525235064
GENE_08308,0.1386345596505656,0.5001189234064201,0.5203068283462547
GENE_08309,0.6860155882355832,0.0010674078271774943,0.006275178290285093
GENE_08310,0.4265373836554831,0.03885836057385976,0.06195529428230191
GENE_08311,0.29567851916669863,0.1674471446601772,0.1977410777753628
GENE_08312,0.5957327560253489,0.005228338732606354,0.015743266283066406
GENE_08313,0.8807062443031635,8.347683352143814e-06,0.0004968859138180842
GENE_08314,0.6124697585413719,0.002464449279586094,0.010009948333006068
GENE_08315,0.5568590408851701,0.00913812542389689,0.02241384700489794
GENE_08316,0.47648605259004917,0.022915812330992744,0.04223334377256312
GENE_08317,0.46128820934616943,0.02576731222812393,0.04602127563515616
GENE_08318,0.6409496335628342,0.001440023932264618,0.007388527102435188
GENE_08319,0.2491440860833185,0.211537107624291,0.24139804590242042
GENE_08320,0.3920262438544775,0.04213302250989868,0.06589462388160569
GENE_08321,0.5097293889911825,0.009553699229158585,0.02319985242632002
GENE_08322,0.42842409996532993,0.03474698287586488,0.057187266089310206
GENE_08323,0.41254720281977875,0.06024361264077421,0.08654448016200864
GENE_08324,-0.23008929777983944,0.27157433794331454,0.3001508538016392
GENE_08325,0.537250416595505,0.024424852507576693,0.04431335785230341
GENE_08326,0.18298499737557172,0.4064114637792293,0.4312973190907665
GENE_08327,0.305564854997991,0.19073622512131208,0.22098971743866538
GENE_08328,0.2931173321799987,0.14435041102657173,0.1743151926416758
GENE_08329,0.4351499372684824,0.023978347355163503,0.04366845265919414
GENE_08330,0.21543834888764657,0.2807608740328756,0.3090378360295824
GENE_08331,0.3684529067777671,0.07256518514036857,0.10043624240881463
GENE_08332,0.19093682136488255,0.34680044655035125,0.3733452971798377
GENE_08333,0.4385948709787435,0.033804792199601676,0.056098228011287214
GENE_08334,0.6310185553506296,0.00673020489429507,0.018403622899357586
GENE_08335,0.31020078230633974,0.10155590229480803,0.13115833952577557
GENE_08336,0.3358641416569599,0.10262112594220794,0.13222667947713948
GENE_08337,0.738215563526901,0.0002455083590539961,0.002860797326360061
GENE_08338,0.8415547528417315,6.945214342675008e-05,0.001361246947465338
GENE_08339,0.06579037287998357,0.7730860763786347,0.7821591221961096
GENE_08340,0.4228821480033593,0.07445862514311276,0.10256008972880545
GENE_08341,0.31529361344153806,0.14233231661385107,0.1722942944121185
GENE_08342,0.5687962077632163,0.01676638313070653,0.03405724787874575
GENE_08343,0.5526543797950723,0.004376225274218166,0.01408958555768888
GENE_08344,0.30635365592843833,0.1255047544489753,0.15540459936723044
GENE_08345,0.6877862113763404,0.0017476694697504116,0.008267121427390783
GENE_08346,0.5559719621124719,0.008706808908751175,0.021717638868508825
GENE_08347,0.6738431959502433,0.0037429865830615403,0.012757282150857328
GENE_08348,0.44287114980689246,0.05015841523352951,0.07522257833462735
GENE_08349,0.46744965789408877,0.027328688953064714,0.04810541973783614
GENE_08350,0.47259670289864886,0.023372213909049224,0.0428376354637999
GENE_08351,0.3649853438442028,0.10978242917238246,0.13938855913202444
GENE_08352,0.38959000003089006,0.04483938630081748,0.06921794736155831
GENE_08353,0.4956467802091922,0.013169502671445706,0.028874156262761907
GENE_08354,0.48493980050688545,0.021324049347502733,0.040104772088744384
GENE_08355,0.5232480044400312,0.008226190767610607,0.02094777379070692
GENE_08356,0.34691324040509297,0.08152123034385449,0.11040253296838366
GENE_08357,-0.06747664449945034,0.7469146580092085,0.7575967725014794
GENE_08358,0.38644074735359446,0.051091710254400534,0.07625628396179183
GENE_08359,0.7364492942408578,0.0004669102747824656,0.004018160712413646
GENE_08360,0.7038045609361614,0.0004583979486860911,0.003965380178945425
GENE_08361,0.3215566379030612,0.15816131558074226,0.18845924869101954
GENE_08362,0.6064187196912707,0.006183688872570674,0.017552338553989993
GENE_08363,0.6144728837634954,0.004622891796356358,0.014571493925807888
GENE_08364,0.6974122590964562,0.00028986003785211756,0.003137013396667939
GENE_08365,0.6510453315279126,0.0031916231023441113,0.011597467668401567
GENE_08366,0.22819091117982282,0.2739763755114292,0.30240218047619116
GENE_08367,0.5516875252518618,0.0062187097758545865,0.017604397336068698
GENE_08368,0.829257572548288,7.069419798966562e-05,0.0013700425966989462
GENE_08369,0.2423692148135128,0.25069436980444204,0.2794809027920201
GENE_08370,0.3472325508830547,0.08085751333670115,0.1096819225945485
GENE_08371,0.43057531999652365,0.03356457581736694,0.05583340218868727
GENE_08372,0.5927975867816988,0.0033440086156346876,0.011915363251739723
GENE_08373,0.2988801606652238,0.19696600517753288,0.22710250798747017
GENE_08374,0.560022803614566,0.013871191672918748,0.029889499449708107
GENE_08375,0.7282249422037461,0.0014632655871395337,0.00745043577973286
GENE_08376,0.7562528235500245,0.0018199310871184736,0.008488484548127208
GENE_08377,0.5242052898644145,0.006126815675723323,0.01745034370755717
GENE_08378,0.34975469545412263,0.11091774874439896,0.14047333934194398
GENE_08379,0.4820610447032694,0.013136928742452226,0.028821695354217258
GENE_08380,0.18686948452960372,0.3560339979307423,0.3825443192551223
GENE_08381,0.13039030347754643,0.47140905629228147,0.4934670326518177
GENE_08382,0.6127638637317592,0.008414939914790743,0.021265958844555833
GENE_08383,0.7261547185447421,0.0007258576524194326,0.005005914844271949
GENE_08384,0.5322383191726177,0.011155917749185854,0.025794029477886365
GENE_08385,0.35063274901093955,0.0795153272931923,0.10825776350332511
GENE_08386,0.6649508220603328,0.0012888687675075801,0.00693686096613337
GENE_08387,0.4386184235840611,0.05405393437114528,0.07951446656537994
GENE_08388,0.7525267221544363,0.00010484798383613935,0.0017831289768050912
GENE_08389,0.36239028127017114,0.09326830473646855,0.122802244550979
GENE_08390,0.3642775213944267,0.04621756797440245,0.07082066805761945
GENE_08391,0.6586282758171818,0.002632105935920151,0.01036670317416365
GENE_08392,0.3653955784543941,0.09671969968151727,0.12608486466108365
GENE_08393,0.6913417388927092,0.0011964846867773043,0.0066980759024715284
GENE_08394,0.5843654488008125,0.005533205431832706,0.01627413362303737
GENE_08395,0.3436160854630286,0.14491751461001834,0.17485221357386382
GENE_08396,0.5423443811799347,0.006690995765184568,0.01836020438076974
GENE_08397,0.2837337115399512,0.15920083400397456,0.18947968817421396
GENE_08398,0.7992629417925396,3.108525716007835e-05,0.0009058387667682207
GENE_08399,0.5861143033746297,0.0067017584188425955,0.01836020438076974
GENE_08400,0.5368650292460106,0.009671361801783466,0.023361771221937066
GENE_08401,0.8623480724289836,5.2753921164038786e-05,0.001181175628823413
GENE_08402,0.3815848336611154,0.07633750910879063,0.10467303221604246
GENE_08403,0.6120157019995807,0.003062775529126661,0.011347228492170945
GENE_08404,-0.02980172879315024,0.8892511683878844,0.893989311740107
GENE_08405,0.7522302174821576,0.00047956640831376855,0.00410939510123195
GENE_08406,0.36050170159218986,0.07458999714399502,0.10269860545779295
GENE_08407,0.6093391824218966,0.0032656994829566586,0.01173445735880941
GENE_08408,0.6947924536770529,0.0005919800301090618,0.004544288401652965
GENE_08409,0.2764613230160844,0.22690129633224412,0.2565937182250249
GENE_08410,0.38377662985689565,0.07350322664572759,0.1015097730226869
GENE_08411,0.6023410432123031,0.008809493773042427,0.021899330928310763
GENE_08412,0.5825263016266762,0.007954735164187808,0.020576138551960187
GENE_08413,0.6715074888769106,0.0020796170318749425,0.009200684360387209
GENE_08414,0.1662305599914431,0.4227172684719168,0.4467053455267006
GENE_08415,0.6614246190627586,0.002658181364797564,0.010427155716187955
GENE_08416,0.174554357758117,0.3942500785116536,0.4197275402019095
GENE_08417,0.3066096711885056,0.13419476425330892,0.16443421670543917
GENE_08418,0.510032412748612,0.014234866782265331,0.030370955370738917
GENE_08419,0.4633194960811329,0.04773028485083834,0.07256048168263657
GENE_08420,0.3848847567038378,0.08975809375121,0.11890064081495562
GENE_08421,0.6101403225327839,0.004022192045424779,0.013353891253070316
GENE_08422,0.3199085749463686,0.1367504458358701,0.16709487516601917
